user_id,initial_access,weekday,access_time,user_age,viewed_screens,screen_count,played_game,premium_features_used,subscription_status,subscription_date,engagement_score,device_type,os_version,location,referral_source,session_duration,purchases,total_spend,retention_days,customer_segment
175,2023-08-13,0,08:41,51,"calendar,messages,checkout,feed,profile,groups,analytics",12,0,1,0,,24,tablet,Android 13,Africa,social_media,1159,0,0.0,239,basic
176,2023-10-10,0,22:37,57,"calendar,checkout,analytics,notifications,settings,profile,help,messages,home",15,1,0,1,2023-11-03,81,tablet,iOS 17,North America,friend,83,2,58.65,50,basic
177,2023-05-01,6,02:51,20,"discover,feed,checkout,friends",4,1,1,0,,20,desktop,macOS 14,North America,friend,428,1,94.75,314,premium
178,2023-04-26,6,07:37,46,"analytics,search,checkout,home,messages,calendar,feed,help,library",5,1,0,1,2023-05-07,75,desktop,Android 12,Oceania,friend,1792,3,104.43,147,enterprise
179,2023-08-21,3,07:13,47,friends,6,0,0,1,2023-09-15,89,tablet,iOS 17,Europe,friend,772,1,67.22,226,premium
180,2023-09-16,2,07:10,51,"groups,home,calendar,help",12,0,0,0,,60,mobile,Windows 11,South America,email,710,2,104.44,191,free_tier
181,2023-12-25,4,09:57,21,"messages,friends,feed,discover,help,settings",2,0,1,1,2024-01-23,30,tablet,Android 12,Europe,paid_ad,1320,0,0.0,110,premium
182,2023-07-17,2,22:41,25,"messages,analytics,notifications,help,library,feed,home",6,1,1,1,2023-08-08,51,desktop,Windows 11,Asia,organic,1698,2,12.73,348,free_tier
183,2023-05-17,2,10:32,64,settings,7,0,1,1,2023-06-14,1,desktop,iOS 16,Asia,organic,366,1,97.0,82,enterprise
184,2023-11-14,0,14:36,35,settings,11,0,1,0,,7,tablet,Android 12,Europe,organic,736,3,204.96,230,free_tier
185,2023-06-14,2,13:54,39,"library,profile,checkout,groups,discover,help,notifications,messages,analytics",5,1,1,1,2023-06-22,91,tablet,iOS 17,South America,social_media,1332,3,83.19,311,premium
186,2023-08-13,0,19:07,27,"notifications,groups,help,analytics,profile,library,search",9,1,1,1,2023-09-02,69,desktop,iOS 16,South America,email,1710,1,59.0,81,premium
187,2023-11-03,0,16:03,31,"notifications,groups,library,profile,settings,messages,calendar,feed,home",8,0,0,1,2023-11-23,96,mobile,Android 12,South America,email,364,0,0.0,333,basic
188,2023-08-22,4,03:17,63,"checkout,feed,notifications,home,analytics",9,1,1,0,,6,tablet,iOS 16,South America,social_media,1450,2,90.03,257,premium
189,2023-06-21,1,18:02,48,"help,checkout,messages,feed,settings,search,analytics,discover,home",1,1,0,1,2023-07-10,19,tablet,iOS 17,Europe,social_media,873,3,242.99,13,basic
190,2023-06-01,0,08:38,52,"home,friends,groups,feed,discover",14,0,1,0,,34,tablet,Windows 11,Oceania,friend,814,2,162.07,237,free_tier
191,2023-11-11,6,01:08,63,"profile,search,home,messages,friends,settings",12,0,0,0,,23,desktop,Windows 11,North America,organic,408,1,99.35,120,free_tier
192,2023-06-09,2,23:05,19,"analytics,groups,calendar,search,help,feed,checkout,home",10,1,0,1,2023-06-19,52,tablet,iOS 16,South America,friend,1106,4,103.49,187,basic
193,2023-04-06,4,05:27,19,"library,help,notifications,messages,home,discover,search,calendar,checkout",19,0,1,1,2023-04-12,9,desktop,iOS 16,Oceania,paid_ad,457,3,28.98,176,basic
194,2023-08-21,5,15:33,52,"library,groups,feed",13,0,1,0,,36,desktop,Android 13,Europe,social_media,932,1,86.62,179,basic
195,2023-06-29,5,15:02,51,"notifications,messages",14,0,0,1,2023-07-01,79,desktop,Windows 11,Africa,organic,1400,1,46.43,363,basic
196,2023-04-23,5,21:15,46,"notifications,groups,analytics,help,discover",4,1,1,0,,33,desktop,Android 12,Africa,paid_ad,993,1,26.41,34,enterprise
197,2023-11-14,2,11:34,23,"groups,notifications,search,profile,settings,discover",17,1,0,0,,12,mobile,iOS 17,Africa,email,1101,1,60.35,169,enterprise
198,2023-02-21,1,10:42,21,"analytics,profile,feed,search,notifications,help,checkout,groups",19,0,1,1,2023-02-28,27,tablet,Windows 11,Oceania,paid_ad,1551,3,204.17,210,premium
199,2023-09-25,3,22:29,18,"notifications,settings,home,profile",5,0,1,1,2023-10-24,11,mobile,Android 12,Oceania,friend,1225,2,165.87,13,basic
200,2023-10-22,1,15:04,52,search,12,0,1,1,2023-11-14,42,desktop,iOS 16,Oceania,paid_ad,791,2,172.48,134,premium
201,2023-04-23,4,19:07,64,"notifications,help,discover,settings",7,1,1,1,2023-04-25,61,desktop,Windows 11,Asia,email,334,4,258.92,127,premium
202,2023-04-11,1,10:42,43,"messages,settings,home,notifications,search,analytics,checkout,calendar",1,1,0,0,,64,tablet,iOS 17,Asia,email,1377,2,145.27,92,enterprise
203,2023-04-23,5,17:50,46,"calendar,feed",4,0,0,0,,50,tablet,macOS 14,Europe,friend,1504,3,106.83,287,basic
204,2023-03-22,1,09:27,28,"settings,home,notifications,search,feed,friends,groups,profile",9,0,0,1,2023-04-05,6,mobile,macOS 14,North America,paid_ad,1631,0,0.0,76,premium
205,2023-07-06,4,03:59,21,"messages,profile,discover,home",19,1,1,1,2023-07-11,27,mobile,iOS 16,Africa,social_media,545,3,172.45,5,enterprise
206,2023-04-23,4,09:13,39,"feed,discover",15,1,1,1,2023-05-14,35,desktop,iOS 17,Africa,paid_ad,944,2,191.92,211,basic
207,2023-01-02,5,05:36,50,"search,checkout,friends,home",19,1,1,1,2023-01-24,42,tablet,macOS 14,Oceania,friend,157,3,212.99,74,basic
208,2023-05-10,6,14:04,51,home,7,1,1,1,2023-05-27,72,desktop,iOS 17,South America,social_media,635,0,0.0,348,premium
209,2023-08-08,2,22:55,48,"friends,help,profile,settings,calendar,groups,discover",5,0,1,0,,5,tablet,Android 13,Africa,organic,910,3,70.12,157,basic
210,2023-02-23,0,05:29,27,"search,calendar,help",17,0,0,1,2023-03-01,69,mobile,Windows 11,North America,paid_ad,1481,2,171.66,9,free_tier
211,2023-12-09,3,18:51,52,"analytics,friends,checkout,library",7,0,0,1,2023-12-12,9,desktop,macOS 14,Asia,paid_ad,1338,0,0.0,40,free_tier
212,2023-08-12,3,16:13,45,"feed,search,checkout",17,0,0,1,2023-09-10,46,tablet,iOS 16,Oceania,email,1774,1,97.45,28,premium
213,2023-08-13,5,10:45,40,"calendar,settings,home,analytics,search,checkout,groups,library",4,1,1,0,,79,desktop,Windows 11,Europe,email,423,3,124.59,292,free_tier
214,2023-05-06,6,04:44,29,"analytics,profile,groups",13,0,1,0,,83,desktop,iOS 17,Europe,organic,727,2,18.82,292,free_tier
215,2023-05-10,3,11:57,46,"library,notifications,analytics,groups,help,calendar,friends",3,1,1,1,2023-05-14,11,tablet,iOS 17,Asia,paid_ad,774,0,0.0,260,enterprise
216,2023-02-22,1,23:50,19,"messages,library",18,0,0,0,,65,desktop,macOS 14,Oceania,email,1208,4,308.16,201,basic
217,2023-06-21,4,09:12,30,"notifications,settings,messages,library,help,analytics,home,checkout,friends",8,0,1,0,,80,tablet,Android 12,North America,email,1293,3,289.77,362,enterprise
218,2023-08-06,6,14:51,53,"home,discover,settings,notifications,feed,friends",17,1,0,0,,43,tablet,iOS 16,Asia,organic,557,0,0.0,136,free_tier
219,2023-06-09,4,12:35,64,"analytics,home,help",5,1,1,1,2023-06-25,38,mobile,iOS 17,North America,paid_ad,1521,4,147.53,45,premium
220,2023-07-17,5,21:08,43,"friends,groups,home,analytics,help,feed,calendar,profile",1,1,0,1,2023-08-03,62,desktop,Android 13,Europe,email,496,3,123.6,345,premium
221,2023-09-04,4,18:51,34,"profile,checkout,analytics,calendar,discover,friends,notifications,messages",7,1,1,0,,58,mobile,macOS 14,North America,friend,53,4,313.17,60,enterprise
222,2023-11-20,0,21:53,60,"feed,groups,calendar,messages,notifications,analytics",11,0,1,0,,67,tablet,iOS 16,Oceania,friend,448,2,151.21,210,premium
223,2023-07-22,4,06:14,50,"settings,feed,search,checkout",19,1,1,0,,94,tablet,iOS 17,Africa,email,1412,0,0.0,283,free_tier
224,2023-07-03,4,16:45,39,"messages,friends,library",12,1,1,0,,38,mobile,Windows 11,Oceania,email,750,2,192.42,152,basic
225,2023-05-03,6,13:40,19,"notifications,home,help,library,calendar,settings,messages,analytics,search",12,0,0,0,,80,tablet,Windows 11,Africa,friend,831,3,55.52,324,free_tier
226,2023-09-12,1,15:01,27,"analytics,friends,groups,discover,settings",1,1,0,0,,54,desktop,iOS 17,South America,paid_ad,1477,1,69.46,175,basic
227,2023-10-21,2,13:03,56,"help,checkout,calendar,search",11,1,1,1,2023-10-30,41,desktop,Windows 11,Oceania,email,553,3,214.02,119,premium
228,2023-10-07,3,02:02,43,"checkout,feed,analytics,groups,messages,discover,home,library,notifications",13,0,0,1,2023-10-08,10,desktop,Windows 11,Oceania,social_media,1700,1,70.33,27,enterprise
229,2023-11-21,1,10:04,47,"library,help,settings,friends,analytics,messages,notifications",10,1,1,0,,78,tablet,macOS 14,Europe,email,1411,0,0.0,170,premium
230,2023-04-08,1,15:54,39,"checkout,groups,notifications",12,1,0,0,,15,desktop,iOS 17,Africa,paid_ad,1587,4,113.83,131,basic
231,2023-07-17,1,22:29,28,"home,checkout,messages,analytics,feed,calendar",15,0,1,0,,59,mobile,iOS 17,Europe,social_media,705,4,8.3,61,free_tier
232,2023-08-28,3,22:50,39,"messages,home,library,profile,discover,search,feed,calendar",15,0,0,1,2023-09-07,80,mobile,Windows 11,Oceania,friend,738,0,0.0,147,enterprise
233,2023-05-24,5,08:21,41,"search,friends,settings,home,help",12,0,1,1,2023-06-19,44,mobile,iOS 17,Oceania,friend,870,0,0.0,356,free_tier
234,2023-04-07,1,10:11,46,"profile,feed",17,1,0,1,2023-04-20,91,tablet,Android 13,Africa,social_media,341,1,93.28,184,premium
235,2023-07-20,2,07:45,27,"profile,help,discover,library,notifications,messages,home,friends",16,0,0,0,,76,mobile,Android 12,Oceania,social_media,1370,1,40.54,19,basic
236,2023-05-04,5,16:51,51,"analytics,groups",3,0,0,0,,29,tablet,iOS 17,Europe,friend,1215,3,181.1,38,basic
237,2023-07-06,4,14:46,63,settings,16,1,0,1,2023-07-22,59,tablet,Android 12,Africa,friend,1000,2,84.45,73,basic
238,2023-11-22,2,22:43,42,"notifications,groups,messages,settings,library",8,1,1,1,2023-12-03,87,mobile,Windows 11,Europe,friend,291,0,0.0,232,premium
239,2023-12-15,6,08:43,38,"checkout,discover,analytics,friends,help",16,1,1,1,2024-01-06,77,mobile,iOS 17,North America,paid_ad,1743,2,84.35,108,free_tier
240,2023-09-16,5,18:43,56,messages,18,0,0,0,,53,mobile,iOS 16,North America,friend,1025,4,143.94,119,enterprise
241,2023-05-28,4,10:59,30,"messages,library,checkout,profile,friends,feed",18,0,0,0,,1,desktop,Android 13,Oceania,organic,1180,2,81.07,153,enterprise
242,2023-09-09,4,05:39,19,"friends,analytics,messages,groups,settings,discover,home",16,1,0,0,,11,desktop,iOS 16,Oceania,email,506,3,231.66,166,free_tier
243,2023-12-12,1,10:02,23,"notifications,home,discover,profile,help,feed,settings,checkout,calendar",15,0,0,0,,77,tablet,Windows 11,South America,social_media,67,2,84.71,346,free_tier
244,2023-05-27,1,15:31,18,"help,analytics,groups,checkout,feed,settings,messages,library,discover",3,1,0,0,,58,desktop,iOS 16,South America,organic,1111,0,0.0,364,basic
245,2023-05-28,3,05:08,45,"notifications,calendar",7,0,0,1,2023-06-12,73,desktop,iOS 16,Africa,friend,1510,4,315.97,148,enterprise
246,2023-12-18,0,08:37,39,"checkout,help,feed,calendar,groups,library,messages,discover",8,1,1,0,,24,desktop,iOS 16,North America,paid_ad,1009,1,83.31,306,free_tier
247,2023-07-18,2,04:00,28,"calendar,groups,home,library,notifications,settings,help,messages,checkout",18,0,1,1,2023-07-29,62,desktop,Android 12,Europe,paid_ad,431,3,106.7,136,basic
248,2023-11-04,3,02:34,56,"help,friends,groups,analytics",5,1,0,0,,67,mobile,Android 12,North America,social_media,426,0,0.0,257,basic
249,2023-05-08,3,11:35,22,"library,home,profile,groups,settings,notifications,analytics",5,1,0,1,2023-06-06,29,desktop,iOS 16,North America,friend,1692,2,119.46,84,enterprise
250,2023-02-08,2,20:47,35,"home,discover,notifications,checkout,groups",13,0,1,0,,5,mobile,macOS 14,South America,social_media,215,1,16.3,9,enterprise
251,2023-12-04,5,10:07,37,groups,9,0,0,1,2024-01-02,45,tablet,Windows 11,North America,email,306,1,9.01,44,basic
252,2023-12-26,6,08:27,29,"groups,profile,search,calendar,checkout,feed,discover,notifications",13,1,0,0,,53,mobile,macOS 14,Europe,organic,149,2,129.53,310,basic
253,2023-05-09,2,13:22,38,"discover,settings",17,0,1,0,,23,mobile,Android 13,North America,organic,1135,2,68.79,330,enterprise
254,2023-09-24,4,21:14,44,"analytics,feed,messages",14,0,1,0,,17,mobile,Windows 11,North America,organic,1324,0,0.0,113,basic
255,2023-05-31,6,18:08,58,"checkout,groups,notifications,home,messages",13,1,1,0,,16,tablet,iOS 16,Africa,friend,424,0,0.0,52,free_tier
256,2023-10-25,0,16:08,51,"settings,calendar,home,friends,messages,discover,groups",2,1,0,1,2023-11-15,26,mobile,Windows 11,Oceania,organic,1221,1,73.97,40,enterprise
257,2023-04-09,5,02:56,35,"feed,analytics,discover,groups,checkout",10,1,0,0,,12,mobile,Windows 11,North America,email,452,1,17.15,137,basic
258,2023-09-20,1,15:12,51,"library,home,settings,checkout",7,1,0,0,,13,mobile,Android 13,Asia,email,1563,0,0.0,203,free_tier
259,2023-09-09,0,16:31,19,"calendar,help",14,1,1,1,2023-10-03,7,mobile,Android 12,Asia,paid_ad,627,3,72.69,125,free_tier
260,2023-05-24,0,23:53,31,library,4,0,1,0,,27,mobile,Android 12,Asia,social_media,541,4,163.78,58,premium
261,2023-12-12,1,03:59,56,"home,messages,help",16,0,0,1,2023-12-15,45,tablet,iOS 16,Africa,organic,767,2,182.52,136,free_tier
262,2023-04-22,0,20:21,18,"calendar,help,checkout,library,messages,home",15,0,0,0,,54,desktop,Android 13,Africa,organic,1554,2,27.67,40,basic
263,2023-03-01,5,08:21,45,"profile,home,library,help,checkout,discover,groups,settings,calendar",8,1,0,1,2023-03-19,41,mobile,iOS 16,Asia,organic,1612,0,0.0,174,free_tier
264,2023-01-02,5,08:49,58,"calendar,checkout,discover,analytics,notifications,help,search,profile,home",7,1,1,0,,42,desktop,Windows 11,Asia,email,869,3,221.47,310,enterprise
265,2023-10-31,5,13:19,44,"discover,groups,friends,checkout,messages",14,0,0,0,,35,tablet,Android 13,North America,friend,1071,3,288.01,75,enterprise
266,2023-09-11,3,02:35,47,"groups,settings,discover",4,1,1,1,2023-10-09,1,tablet,macOS 14,North America,paid_ad,1384,3,23.28,117,premium
267,2023-05-20,3,00:17,39,"groups,notifications,friends",1,1,0,0,,11,mobile,Windows 11,Oceania,social_media,1708,1,85.17,268,free_tier
268,2023-02-06,5,03:09,29,"analytics,feed,calendar,friends,messages,settings,help",13,0,1,0,,32,mobile,Android 12,Africa,email,66,4,309.12,141,premium
269,2023-06-09,1,03:20,18,"feed,home,checkout,messages,discover,friends,library",11,1,1,0,,2,desktop,iOS 16,North America,friend,1516,4,218.67,58,enterprise
270,2023-01-09,1,16:39,50,"analytics,help,groups",6,1,0,1,2023-01-10,42,desktop,macOS 14,Asia,friend,815,4,250.27,279,free_tier
271,2023-08-21,2,18:08,58,"profile,home,groups,messages,feed,analytics,search",1,0,0,1,2023-09-10,1,desktop,Windows 11,Africa,friend,680,2,146.94,52,basic
272,2023-04-09,2,15:26,18,"feed,home,settings,groups,messages,friends,checkout,search",3,0,1,1,2023-04-13,90,tablet,Windows 11,Europe,email,1300,3,40.69,188,free_tier
273,2023-05-27,5,23:55,22,"feed,groups,messages",7,1,1,0,,26,desktop,Android 12,Asia,email,561,0,0.0,347,enterprise
274,2023-10-31,6,14:51,22,"library,analytics,friends,calendar,help",6,0,1,1,2023-11-29,91,mobile,Windows 11,Asia,friend,1464,2,138.66,214,basic
275,2023-07-27,0,15:59,24,"friends,home,checkout,groups,analytics,settings,library,calendar",10,1,0,1,2023-08-07,85,mobile,Android 12,South America,organic,67,3,102.78,63,free_tier
276,2023-05-11,0,20:43,37,"home,analytics,discover,library,friends,calendar,feed",15,0,0,0,,100,tablet,Android 12,Europe,paid_ad,654,3,37.2,25,free_tier
277,2023-06-01,1,22:49,43,friends,5,1,0,0,,45,mobile,Windows 11,Europe,email,1254,2,81.28,349,basic
278,2023-02-23,6,06:15,23,"settings,profile",12,1,1,0,,46,desktop,iOS 17,South America,email,1004,0,0.0,291,free_tier
279,2023-04-30,0,18:05,43,"calendar,library,feed,friends,groups,settings",5,1,0,1,2023-05-04,55,tablet,iOS 16,Asia,social_media,1744,1,85.61,36,premium
280,2023-06-10,4,05:37,20,"library,profile,calendar,checkout,friends,messages,settings,discover",10,0,0,1,2023-06-21,18,desktop,macOS 14,Europe,friend,90,1,93.67,60,premium
281,2023-04-26,3,14:01,56,"library,help,feed,analytics,messages",2,1,1,1,2023-05-09,53,desktop,iOS 16,Oceania,organic,1502,4,59.4,120,premium
282,2023-03-16,0,08:39,31,"home,search,library,profile,analytics,discover,help",9,1,0,0,,98,mobile,Android 13,Africa,organic,1098,2,178.01,215,basic
283,2023-04-23,0,06:26,31,"settings,help,notifications,home,calendar,friends,analytics",1,0,0,0,,23,mobile,Windows 11,South America,friend,1527,4,376.11,46,enterprise
284,2023-04-14,2,15:46,37,"messages,notifications,groups",10,1,1,1,2023-04-26,44,tablet,Windows 11,North America,email,1610,3,182.17,3,premium
285,2023-12-06,4,08:51,61,checkout,6,1,0,0,,67,tablet,iOS 17,North America,organic,1028,3,27.61,247,enterprise
286,2023-09-11,0,14:33,26,"help,notifications,analytics,home,friends,checkout",8,0,1,1,2023-09-26,51,tablet,Android 13,Asia,paid_ad,698,1,46.56,213,premium
287,2023-08-15,3,19:13,23,"settings,calendar,library,checkout,feed",6,0,0,0,,92,tablet,Android 12,Africa,friend,473,2,20.1,35,premium
288,2023-04-22,0,10:29,19,"friends,feed,profile,library,messages,groups,analytics,search,checkout",17,0,1,1,2023-05-07,63,desktop,Android 12,Africa,paid_ad,183,2,107.22,333,basic
289,2023-04-09,1,02:01,55,home,19,0,1,1,2023-05-07,82,mobile,Android 12,Asia,friend,250,3,9.61,284,premium
290,2023-06-02,4,17:13,58,"messages,discover,calendar,library,help",16,0,0,0,,28,desktop,Windows 11,Asia,paid_ad,1023,4,281.14,22,enterprise
291,2023-12-15,0,23:28,60,"calendar,profile,search",13,0,1,0,,36,tablet,Android 13,Africa,organic,1485,2,164.05,289,premium
292,2023-12-04,6,04:43,50,"library,home,feed,checkout,groups,friends",14,1,0,0,,4,desktop,Windows 11,Oceania,friend,1362,2,119.01,263,free_tier
293,2023-07-13,4,13:05,61,"help,messages,search,friends,notifications",19,0,1,1,2023-07-30,23,mobile,macOS 14,Oceania,social_media,1440,2,46.1,363,enterprise
294,2023-11-06,0,07:38,22,"feed,profile,analytics,messages",8,0,0,1,2023-11-22,58,desktop,iOS 16,Europe,email,1063,4,367.39,220,basic
295,2023-06-12,3,06:43,30,"profile,library,messages,discover,feed,home,checkout,settings",19,0,1,0,,75,tablet,iOS 16,Asia,friend,1080,1,12.75,204,enterprise
296,2023-07-27,3,06:43,32,"groups,messages,settings,help,home,calendar,search,checkout,library",14,1,1,0,,32,tablet,macOS 14,Oceania,organic,1334,2,144.88,33,premium
297,2023-06-18,4,15:26,62,"checkout,discover,search,notifications,friends,analytics,library,feed,groups",19,0,0,1,2023-07-09,18,desktop,Android 12,Europe,organic,545,2,142.66,116,premium
298,2023-06-10,5,06:39,51,home,11,0,1,0,,86,tablet,Windows 11,Asia,social_media,1352,3,222.74,53,enterprise
299,2023-03-09,2,00:44,26,"discover,search,help,library,groups,analytics,notifications,feed,friends",15,1,0,1,2023-03-12,73,mobile,Windows 11,Asia,email,1636,4,27.88,362,enterprise
300,2023-10-16,2,18:32,43,"calendar,notifications,settings,messages",16,0,1,1,2023-11-14,13,mobile,Android 12,Oceania,social_media,775,0,0.0,109,premium
301,2023-10-04,1,23:49,47,"checkout,messages,groups,analytics",13,0,0,0,,20,desktop,Android 12,North America,paid_ad,938,0,0.0,286,enterprise
302,2023-10-31,5,06:53,39,"friends,library,checkout,groups,settings,profile,home,help,discover",11,0,0,0,,49,desktop,macOS 14,Asia,paid_ad,1782,1,15.95,258,basic
303,2023-05-15,2,16:59,42,help,11,1,0,0,,62,tablet,Android 12,Oceania,friend,1298,0,0.0,132,premium
304,2023-07-14,4,14:21,57,"profile,settings,discover,friends,home",15,0,1,1,2023-08-07,56,desktop,macOS 14,South America,social_media,543,4,42.9,55,premium
305,2023-05-08,2,18:27,21,"notifications,home,analytics,friends,library,feed,messages,settings",6,1,0,1,2023-05-13,22,mobile,iOS 16,Oceania,email,47,2,113.9,248,enterprise
306,2023-02-02,1,22:35,64,"home,library,checkout,help,search",9,0,0,1,2023-02-22,30,desktop,Android 12,Oceania,paid_ad,481,0,0.0,283,free_tier
307,2023-06-25,0,16:38,45,"help,notifications,calendar,messages,feed,friends,checkout,discover",3,1,0,0,,73,desktop,Android 12,Africa,social_media,907,0,0.0,301,basic
308,2023-01-22,2,15:48,54,"notifications,search,profile,library,help",19,1,0,0,,52,tablet,macOS 14,Africa,friend,851,2,75.2,230,premium
